Observation,Open,High,Low,Close,Adj Close,Volume
1802,24.1,24.975,24.1,24.6,10.922312,1061920
1803,24.790001,24.790001,23.799999,23.965,10.640373,1201230
1804,24,24,23.235001,23.459999,10.416155,615390
1805,23.1,25,23.1,23.5599989999999,10.460555,1573120
1806,24.1,24.49,23.5,23.965,10.640373,1072620
1807,24.5,24.5,23.8099989999999,24.105,10.702531,1358140
1808,24.424999,24.65,24.2549989999999,24.365,10.8179699999999,4284560
1809,24.4,24.889999,24.299999,24.709999,10.971149,3699240
1810,24.6,24.700001,24.4,24.51,10.882352,708430
1811,24.275,24.5,24.225,24.4,10.8335119999999,1195010
1812,24.424999,24.424999,23.6,23.709999,10.527154,1535650
1813,23.75,24.299999,23.6,23.975,10.644814,1540020
1814,23.799999,24.549999,23.7549989999999,24.450001,10.855711,1032520
1815,24.6,24.6,24.209999,24.395,10.831294,407960
1816,24.495001,24.8799989999999,24.315001,24.5049989999999,10.880131,1383320
1817,24.305,24.8799989999999,24.18,24.700001,12.4965929999999,2386040
1818,24.795,25.5949989999999,24.6,25.26,12.779916,3366900
1819,25.5,25.700001,24.8099989999999,25.02,12.658494,1737570
1820,24.5,24.995001,24.5,24.75,12.521891,1021580
1821,24.799999,24.85,24.325001,24.58,12.435883,1440150
1822,24.584999,24.584999,24.165001,24.3449989999999,12.316987,777030
1823,24.799999,24.799999,24.200001,24.575001,12.433352,407650
1824,24.5,24.799999,24.2199989999999,24.334999,12.311927,972590
1825,24.68,24.68,24.325001,24.475,12.382757,394880
1826,24,24.52,24,24.41,12.349871,245110
1827,24.4,25,24.26,24.9,12.59778,511850
1828,24.9,25.209999,24.9,25.115,12.706555,816850
1829,25.375,25.4,24.540001,24.85,12.572482,1674720
1830,24.68,24.790001,24.5049989999999,24.545,12.418174,711340
1831,24.790001,25.245001,23.905001,24.674999,12.483946,1164770
1832,24.950001,25.299999,24.02,24.110001,12.1980919999999,539200
1833,24.780001,24.780001,24.15,24.299999,12.2942179999999,432240
1834,24.6,25.25,24.355,25.02,12.658494,1395290
1835,25.1,25.195,24.4,24.535,12.413112,507080
1836,24.75,24.75,24.205,24.295,12.291688,510500
1837,24.1299989999999,25,24.1299989999999,24.695,12.4940649999999,1744000
1838,24.610001,24.995001,24.405001,24.51,12.4004649999999,1105240
1839,24.305,24.790001,24.120001,24.35,12.3195149999999,923670
1840,24.1,25.1,24.08,24.9349989999999,12.615489,5448840
1841,25.209999,25.59,25,25.190001,12.744501,1534360
1842,25.4,25.674999,25.1,25.209999,12.75462,1950300
1843,25.280001,26.450001,25.200001,25.940001,13.123954,5547510
1844,26.0599989999999,26.7199989999999,25.9349989999999,26.17,13.2403149999999,2007690
1845,25.799999,26,25.115,25.264999,12.782446,774210
1846,25.6,26.135,25.01,25.8099989999999,13.058182,3343660
1847,25.6,25.85,25.030001,25.165001,12.731853,743230
1848,25.1,25.700001,25,25.174999,12.736911,1206090
1849,25.200001,25.450001,25.1299989999999,25.285,12.792566,1301500
1850,25.5,25.74,25.195,25.295,12.797626,1842930
1851,25.4,25.465,24.8099989999999,25.165001,12.731853,1167690
1852,25.389999,25.41,24.9,24.924999,12.610431,1591010
1853,25.1,25.389999,24.4,24.82,12.557307,1392040
1854,24.9,24.98,24.215,24.3099989999999,12.299277,607710
1855,24.41,24.5,23.99,24.120001,12.203153,1577690
1856,24.105,24.4,24,24.195,12.241097,1579470
1857,24.205,24.700001,23.9,24.48,12.385288,3111250
1858,24.4,25.0949989999999,24.4,24.83,12.562366,2070540
1859,25,26.1,25,25.805,13.055651,2457340
1860,26.495001,26.799999,25.6,26.120001,13.215025,2131220
1861,26.59,26.74,26.01,26.34,13.326328,2687720
1862,26.700001,30.209999,26.700001,28.985001,14.664523,15488630
1863,28.5,28.700001,27.26,27.674999,14.001751,2710780
1864,27.025,28.645,27.025,27.775,14.052342,2229380
1865,29,30.35,28.299999,28.440001,14.38879,4824080
1866,28.424999,28.6,28.0599989999999,28.27,14.302781,1075550
1867,28.299999,28.57,28.200001,28.42,14.378673,2515220
1868,28.450001,29.1,28.450001,28.98,14.661995,5927250
1869,29.4,29.5949989999999,28.035,28.5049989999999,14.421675,3639930
1870,29.4,29.865,27.4,27.690001,14.009339,1939340
1871,27.91,28.5,27.605,28.32,14.328078,3771550
1872,28.25,28.25,27.025,27.275,13.799372,1197800
1873,27.1,27.799999,26.5049989999999,27.66,13.9941609999999,1077960
1874,27.799999,28,27.315001,27.695,14.011868,1241960
1875,27.52,28,26.825001,26.975,13.647598,834950
1876,27.700001,27.700001,25.2549989999999,25.59,12.946876,4264400
1877,25.889999,26.075001,25.65,25.85,13.078417,3050120
1878,26,26.875,25.895,26.485001,13.399687,2524720
1879,26.950001,27,26.299999,26.6299989999999,13.473044,908650
1880,26.790001,26.9699989999999,26.0049989999999,26.555,13.435103,1119470
1881,26.700001,27.375,26.6,27.125,13.723484,1788570
1882,27.200001,27.209999,26.299999,26.535,13.424982,2271370
1883,26.65,26.83,26.315001,26.639999,13.478105,511300
1884,26.610001,27.0949989999999,26.610001,26.905001,13.612179,1009970
1885,27.139999,28.200001,26.799999,27.965,14.1484709999999,4415700
1886,27.950001,27.995001,27.225,27.66,13.9941609999999,1579210
1887,27.58,27.6,27.065001,27.205,13.7639609999999,731700
1888,27.200001,27.98,26.700001,27.525,13.9258579999999,2045250
1889,27.209999,27.700001,27.209999,27.48,13.903091,947420
1890,27.799999,27.799999,27.200001,27.334999,13.829732,862500
1891,27.205,27.5,23.5049989999999,27.25,13.7867269999999,2637630
1892,27.465,27.58,26.5,26.73,13.5236399999999,1936730
1893,26.75,28,26.625,27.790001,14.059933,2530520
1894,27.924999,28.200001,27.799999,28.1299989999999,14.231948,2267080
1895,28.200001,28.9,28.1,28.465,14.401439,2779470
1896,28.4,29,28.1,28.785,14.563338,1779140
1897,28.610001,29.16,28.51,28.9,14.62152,1525010
1898,28.870001,28.870001,26.4,28.1,14.216772,2619050
1899,28.299999,28.299999,27.825001,27.915001,14.123176,1164020
1900,28.299999,28.9,28,28.325001,14.330607,2359680
1901,28.6,28.6,27.799999,28.084999,14.209182,3796790
1902,27.4,28.055,27.205,27.57,13.948625,3715070
1903,27.5,28,27.5,27.8449989999999,14.087759,1314860
1904,27.5,28.9,27.5,28.195,14.2648359999999,1198770
1905,28,29.1,28,28.035,14.183889,4867130
1906,28.049999,28.34,27,28.035,14.183889,3673170
1907,28,28.4,27.825001,27.9699989999999,14.151003,3419290
1908,27.65,28.290001,27.6,27.834999,14.0827,1283050
1909,27.700001,28.190001,27.5,28.01,14.171238,2046920
1910,27.299999,28.09,27.299999,27.709999,14.0194549999999,1886140
1911,27.8099989999999,28.1,27.655001,27.85,14.09029,1791660
1912,27.9,28.075001,27.635,27.9349989999999,14.133291,2394980
1913,27.8799989999999,28,27.4,27.565001,13.9460989999999,1509730
1914,27.200001,27.99,27.200001,27.745001,14.037163,2816070
1915,27.99,27.99,27.110001,27.3449989999999,13.834795,2295260
1916,27.200001,27.200001,26.315001,26.5049989999999,13.409804,1904520
1917,26.555,27.200001,26.4,27.174999,13.748782,1692430
1918,27.5,27.5,26.4,26.465,13.3895679999999,1996670
1919,26.5,27,26.41,26.6849989999999,13.500874,1917870
1920,27,27.575001,26.605,27.415001,13.870209,2573950
1921,27.200001,27.5,26.615,26.785,13.551467,1979060
1922,26.805,27.200001,26.525,27.145,13.733603,1480240
1923,27.49,27.85,26.799999,26.975,13.647598,7300590
1924,27,27.66,27,27.5,13.913212,6394350
1925,27.700001,28.6,27.549999,28.325001,14.330607,3936870
1926,29.049999,29.549999,28.700001,29.445,14.897255,6639010
1927,29.75,32,29.6,31.3799989999999,15.8762359999999,5602910
1928,32,32.5099979999999,30.700001,30.945,15.656157,13547460
1929,31.299999,31.5,30.7199989999999,31.025,15.6966299999999,5221870
1930,31.440001,31.625,31.105,31.43,15.901537,2635300
1931,32.5,32.5,30.209999,30.540001,15.451253,7545060
1932,30.84,31.4349989999999,30.690001,30.865,15.615681,5017380
1933,32.990002,32.990002,30.795,30.975,15.6713359999999,5621730
1934,31.200001,31.299999,30.4,31.09,15.729516,2833570
1935,31.15,31.5,31,31.375,15.873707,2659570
1936,31.35,32.5,31.35,31.65,16.01284,7406450
1937,31.700001,32.195,31.26,31.49,15.93189,4478600
1938,31.200001,31.549999,30.8099989999999,31.110001,15.7396359999999,2810700
1939,30.9,31.290001,29.9,30.09,15.223585,1994040
1940,30.290001,30.4,29.735001,29.975,15.1654,2286040
1941,30.1,30.940001,29.6,30.790001,15.577738,1400430
1942,30.645,31.440001,30,30.1,15.228643,2667670
1943,30.3099989999999,31.440001,30.120001,31.190001,15.780114,4345450
1944,31.34,31.790001,31.295,31.67,16.022959,3729360
1945,31.25,32,31.25,31.76,16.068495,3506620
1946,32.099998,32.099998,31.025,31.605,15.990075,3189520
1947,32.049999,32.299999,31.700001,31.950001,16.164623,3496600
1948,32.200001,32.200001,30.7199989999999,30.985001,15.676394,3207200
1949,31.26,31.285,30.799999,30.940001,15.6536269999999,1800720
1950,30.700001,31,30.3099989999999,30.785,15.5752049999999,2621580
1951,30.9699989999999,31,30.25,30.525,15.443664,4526090
1952,31.465,31.465,30.405001,30.889999,15.6283299999999,1425330
1953,31.1,31.3099989999999,30.455,30.655001,15.5094359999999,2135680
1954,30.799999,30.799999,29.75,29.895,15.124927,3548340
1955,30.35,30.450001,29.799999,29.940001,15.1476929999999,1315810
1956,26.549999,30.299999,26.549999,29.745001,15.049035,1369400
1957,29.9,30.5,29.76,30.41,15.38548,1326600
1958,30.780001,30.780001,30.105,30.285,15.322239,2894460
1959,29.905001,30.200001,29.4,29.9699989999999,15.162869,5242700
1960,29.9,30.174999,29.450001,29.834999,15.094569,1540060
1961,29.450001,30.5,29.450001,30.295,15.3272989999999,2007170
1962,30.9,30.9,30.15,30.285,15.322239,4352260
1963,30.120001,30.5949989999999,30.115,30.26,15.309588,3807850
1964,30.65,30.950001,30,30.165001,15.261528,4049520
1965,30.4,30.795,30,30.26,15.309588,4805640
1966,30.700001,31.440001,30.4,31.125,15.747226,10441790
1967,31.5,31.99,31.200001,31.805,16.091261,6617120
1968,31.99,33.099998,31.99,32.8899989999999,16.6402,9210140
1969,32.970001,33.59,32.700001,33.445,16.92099,8401230
1970,33.599998,33.599998,32.5,32.830002,16.609844,4116670
1971,32.75,33.290001,32.055,32.674999,16.531422,2160370
1972,33.490002,33.685001,33.055,33.25,16.822338,3595800
1973,33.299999,34.380001,32.615002,34.040001,17.222027,7244070
1974,34,35.200001,33.799999,35.044998,17.730492,7095160
1975,35.099998,36.740002,34.605,36.2649989999999,18.347729,7975320
1976,36.59,36.599998,35.1349979999999,35.365002,17.892389,1457270
1977,35.59,36.48,35.455002,35.98,18.203537,3785920
1978,35.900002,36.099998,35.52,35.935001,18.180773,4227940
1979,36,36.080002,35.154999,35.52,17.97081,2544680
1980,35.3349989999999,36,35.3349989999999,35.830002,18.1276489999999,2794700
1981,35.599998,36.09,35.599998,35.950001,18.1883619999999,2001010
1982,35.900002,36.5,35.099998,35.244999,17.831671,1749160
1983,35.6399989999999,36.07,35.2099989999999,36.005001,18.2161869999999,2101190
1984,36,36.494999,35.5,35.860001,18.142826,1384380
1985,36.200001,38.505001,36.200001,37.98,19.215408,3972870
1986,38.099998,38.375,36.5,36.805,18.6209369999999,10495030
1987,37,37.75,36.314999,36.5099979999999,18.471685,2219200
1988,36.299999,36.799999,35.950001,36.665001,18.550104,1888540
1989,37.380001,37.5099979999999,35.84,36.285,18.357851,4609750
1990,36.799999,37.150002,36.25,36.52,18.476742,2932510
1991,36.025002,37.240002,35.900002,36.150002,18.2895489999999,4383810
1992,36.299999,37,35.73,36.09,18.259193,3860850
1993,36.150002,36.400002,35.314999,36.165001,18.297138,6448740
1994,36.555,38.599998,36.299999,36.845001,18.641178,9877340
1995,36.650002,36.919998,36.305,36.490002,18.461569,5868760
1996,36.5,36.66,36.205002,36.490002,18.461569,6436600
1997,36.610001,36.924999,36.299999,36.775002,18.605759,6888360
1998,37.099998,40.299999,37.099998,38.505001,19.481026,15046910
1999,38.705002,40.049999,37.2099989999999,38.165001,19.309006,8878340
2000,38.490002,38.490002,36.799999,36.985001,18.712004,6200880
2001,37.099998,38.0849989999999,36.799999,36.985001,18.712004,7097170
2002,37,37.095001,36.049999,36.915001,18.67659,6635930
2003,37.75,37.779999,36.419998,36.68,18.557692,5103940
2004,35.200001,37.3349989999999,30.055,36.485001,18.459038,2727250
2005,36.48,37.195,36.0099979999999,36.560001,18.4969809999999,3548580
2006,40.674999,40.674999,35.700001,36.02,18.223782,3374600
2007,36,37.48,34.525002,35.599998,18.011286,4074860
2008,35.299999,35.299999,33.549999,34.494999,17.452223,2386790
2009,34,35.195,33,33.669998,17.03483,6278270
2010,33.18,35.3899989999999,32.549999,34.994999,17.705196,2923020
2011,34.825001,36,34.5099979999999,35.674999,18.049227,2960280
2012,35.849998,36,34.525002,35.474998,17.948044,3799950
2013,35.950001,36.75,35.814999,36.424999,18.428682,4139230
2014,36.799999,37.5849989999999,36.700001,37.285,18.8637829999999,3405280
2015,37.549999,37.75,37.150002,37.455002,18.949793,2749150
2016,37.75,38.200001,37.105,37.455002,18.949793,2470480
2017,37.400002,37.57,36.830002,37.48,18.962444,1801760
2018,37.985001,38.0099979999999,37.400002,37.82,19.13446,2377020
2019,37.5149989999999,38.34,37.360001,38.07,19.260942,2967490
2020,37.615002,38.34,37.505001,37.935001,19.192646,1444770
2021,38.044998,38.049999,37.314999,37.48,18.962444,1669630
2022,37.400002,37.485001,35.6399989999999,36.490002,18.461569,4829670
2023,35.610001,36.945,35.400002,36.720001,18.57793,1362030
2024,36.599998,37.400002,36.25,37.154999,18.798012,2490590
2025,37.439999,37.439999,36.055,36.52,18.476742,1626460
2026,36.299999,37.200001,36.299999,36.904999,18.671532,4045420
2027,36.994999,37.75,36.424999,37.465,18.954857,2953400
2028,37.689999,38.400002,37.25,37.855,19.152166,2236410
2029,38.044998,40,37.7099989999999,39.200001,19.832649,5833560
2030,39.169998,39.169998,37.724998,38.32,19.387426,2620760
2031,38.490002,38.785,37.950001,38.244999,19.349482,2148750
2032,38.549999,39.244999,37.805,37.990002,19.220469,2916670
2033,38.7649989999999,38.7649989999999,37.235001,37.505001,18.975092,1076020
2034,37.5,38,37,37.830002,19.139521,2365520
2035,37.75,38,37.224998,37.599998,19.023155,2198200
2036,37.41,37.549999,35.985001,36.685001,18.560225,3105850
2037,37.349998,37.349998,36.025002,36.169998,18.299669,2148750
2038,35.369999,36.439999,34.650002,35.935001,18.180773,3139840
2039,35.799999,36.5,35.1349979999999,35.93,18.178242,2231590
2040,35.900002,36.099998,34.799999,35.535,17.978403,1508680
2041,35.099998,35.799999,35.025002,35.375,17.8974489999999,1873370
2042,35.775002,35.775002,33.5149989999999,33.8849979999999,17.143604,1968480
2043,33.875,34.75,33.599998,34.5,17.454754,1833440
2044,34.994999,36.98,34.2099989999999,35.7649989999999,18.094765,1613800
2045,36,36.490002,35.75,36.290001,18.36038,2351290
2046,36.400002,37.810001,36.205002,37.41,18.927027,2113300
2047,37.700001,37.98,37.005001,37.805,19.126869,1634710
2048,37.599998,37.700001,36.275002,36.915001,18.67659,2111730
2049,37.349998,38.189999,36.549999,37.875,19.162285,2877900
2050,38.240002,38.599998,36.799999,38.435001,19.445614,3735800
2051,38.700001,39.200001,38.314999,38.8899989999999,19.675806,2289410
2052,39.110001,40,38.150002,38.669998,19.564505,3485000
2053,39.240002,39.314999,38.0099979999999,38.2099989999999,19.331774,1560700
2054,38.5,38.674999,38,38.075001,19.263474,800870
2055,37.799999,39.1399989999999,37.595001,38.049999,19.2508239999999,2888270
2056,38.369999,38.369999,37.205002,37.540001,18.9928,1238060
2057,37.669998,38.400002,37.52,38.255001,19.354542,1539480
2058,38.5,38.599998,37.799999,38.099998,19.276121,2232240
2059,38.3899989999999,38.985001,37.705002,37.849998,19.149635,1685640
2060,37.994999,38.080002,37.435001,37.8349989999999,19.142048,2619180
2061,37.799999,38.075001,37.375,37.48,18.962444,1858040
2062,37.700001,37.700001,37.115002,37.294998,18.868845,4414060
2063,37.5,37.900002,37.025002,37.5149989999999,18.980148,3392040
2064,37.8899989999999,38.474998,37.349998,37.985001,19.217937,3049640
2065,37.5149989999999,38.485001,37.0099979999999,38.080002,19.266006,3092710
2066,38.200001,38.5,37.599998,37.985001,19.217937,1925590
2067,38,38.5,37.099998,38.16,19.3064769999999,2065980
2068,38.200001,38.290001,37.549999,37.805,19.126869,1177950
2069,37.5,37.945,37.305,37.775002,19.111692,966450
2070,37.985001,38.5,37.5149989999999,37.6399989999999,19.04339,1093670
2071,37.849998,39.5,37.700001,38.25,19.352013,3225680
2072,38.400002,39.299999,38.110001,38.285,21.320623,2715640
2073,38.299999,38.5,37,37.540001,20.905741,1581760
2074,36.814999,38.799999,36.810001,38.18,21.262156,1270830
2075,37.41,37.575001,37,37.195,20.713614,2034810
2076,37.099998,37.48,35.310001,36.744999,20.463013,2814420
2077,36.5,37.990002,35.110001,36.8899989999999,20.54376,2546280
2078,36.450001,37.200001,33.5,35.2649989999999,19.638813,3872230
2079,35,35,25.615,27.985001,15.584635,2610730
2080,28,36,27.5049989999999,35.2099989999999,19.608183,5613240
2081,35.5,36.990002,34.119999,35.314999,19.666655,2476020
2082,35.5,36,34.5,35.439999,19.736265,2281360
2083,34.529999,36.400002,33.895,36.23,20.176212,1734860
2084,36.105,37.18,36.099998,36.8899989999999,20.54376,1195540
2085,36.305,37.035,36.200001,36.93,20.5660359999999,1554950
2086,37.445,37.98,36.700001,36.919998,20.560467,1877400
2087,36.215,37.900002,36.095001,37.400002,20.8277799999999,3141350
2088,37.105,37.794998,36.5149989999999,36.8899989999999,20.54376,2759970
2089,36.325001,36.599998,34.805,35.125,19.560843,3324140
2090,35.599998,35.900002,34.799999,35.145,19.571983,2645700
2091,35.400002,36,35,35.685001,19.872707,1861010
2092,36,36.16,34.915001,35.0849989999999,19.5385679999999,1903140
2093,35,35.799999,34.599998,35.595001,19.822588,1351180
2094,36,36.8899989999999,35.605,35.924999,20.006361,5001720
2095,36.195,36.799999,36.02,36.445,20.295944,1620610
2096,36.395,37.200001,36.2099989999999,37.029999,20.621727,1221340
2097,37,39.200001,37,37.900002,21.106222,6899450
2098,37.950001,38.485001,35.715,36,20.048126,2918060
2099,36.200001,36.700001,35.525002,36.075001,20.089895,4321370
2100,36.299999,36.799999,35.825001,36.52,20.337711,2983050
2101,36.875,37.099998,36.599998,36.865002,20.529839,2259150
2102,36.810001,37.59,36.720001,37.505001,20.886251,2428770
2103,37.700001,37.799999,37.125,37.490002,20.877897,1606640
2104,37.5,38,37.299999,37.7649989999999,21.031038,1238320
2105,37.525002,37.974998,37.205002,37.580002,20.928017,2066160
2106,37.865002,37.994999,36.200001,36.494999,20.323792,2808510
2107,36.93,39.09,36,38.1349979999999,21.2370929999999,3581000
2108,37.505001,37.880001,35.75,36.740002,20.460228,5846690
2109,36.700001,37.099998,35.950001,36.845001,20.5187019999999,2825650
2110,36.900002,37.174999,36.599998,36.955002,20.579962,2200540
2111,37,37.049999,36.5,36.970001,20.588314,1477580
2112,37,37.404999,36.720001,37.16,20.694124,1615080
2113,36.994999,36.994999,36.224998,36.450001,20.298729,2077180
2114,35,36.200001,34.110001,36.154999,20.134443,5538590
2115,36,36.799999,35.599998,36.689999,20.432384,2900680
2116,36.400002,37.200001,36.400002,37.029999,20.621727,2483910
2117,36.615002,37.445,36,36.424999,20.284803,3056730
2118,35.900002,37.195,35.665001,36.875,20.535408,2792590
2119,37,37.290001,36.5,36.830002,20.510345,1984440
2120,37,37,36,36.529999,20.343279,1422670
2121,36.900002,37.290001,36.345001,36.494999,20.323792,2579530
2122,36.799999,37,36.415001,36.494999,20.323792,1165170
2123,36.599998,36.790001,35.985001,36.610001,20.387831,1314910
2124,36.8899989999999,36.985001,36.5,36.630001,20.398972,1091080
2125,36.599998,37.099998,36.255001,37.005001,20.607801,1499600
2126,37.150002,37.5,36.700001,37.02,20.616158,3870840
2127,37.4599989999999,37.490002,36.799999,36.950001,20.577177,2790700
2128,36.849998,37.099998,36.450001,36.9599989999999,20.582745,1619370
2129,36.900002,37.599998,36.5,37.455002,20.85841,2681380
2130,37.200001,37.595001,36.700001,37.375,20.813852,5579680
2131,37.400002,37.400002,36.805,37.2099989999999,20.721968,2709200
2132,37.099998,37.950001,36.91,37.575001,20.9252359999999,3300850
2133,37.599998,37.700001,37.049999,37.52,20.894602,2611440
2134,37.5,37.5,37.005001,37.189999,20.710825,1122990
2135,37.189999,37.200001,36.349998,36.5,20.3265709999999,3579370
2136,36.5,36.875,36.0099979999999,36.5149989999999,20.33493,1223400
